Date last researched,Country/Area,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Fuel,Status,Conversion/Replacement?,Unit conversion year,Start Year,Retired Year,Hydrogen Capable,Operator(s),Operator Name(s) in Local Language / Script,Owner(s),Owner Name(s) in Local Language / Script,Latitude,Longitude,Location Accuracy,City,"Local Area (taluk, county)","Major Area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM phase ID,Other IDs (location),Other IDs (unit/phase),Wiki URL,,
2.7.2024,Honduras,Chumbagua Biomass power station,--,Planta Biomasa Chumbagua,,20,bioenergy: agricultural waste (solids),operating,,,2013,,,,,,,15.2368967,-88.4898787,exact,,,,,Latin America and the Caribbean,Americas,L100001018291,G100001020376,,,https://www.gem.wiki/Chumbagua_Biomass_power_station,,
12.4.2023,United States,Crossett Paper Mill power station,1,,"Crossett Mill, Crossett, Georgia-Pacific Crossett",25,"bioenergy: paper mill wastes, bioenergy: wood & other biomass (solids), fossil gas: natural gas",retired,,,1962,2019,,Georgia-Pacific LLC Crossett Paper Operations,,Georgia-Pacific LLC [100%],,33.1422,-91.9746,exact,,Ashley County,,Arkansas,Northern America,Americas,L100000201337,G100000201602,,,https://www.gem.wiki/Crossett_Paper_Mill_power_station,,
1.8.2024,South Korea,Daegu Woodchip Renewable Energy power station,--,,,3,bioenergy: wood & other biomass (solids),operating,,,2011,,,,,Korea District Heating Corp,한국지역난방공사,35.827,128.5293,approximate,,,,,Eastern Asia,Asia,L100001019412,G100001021926,,,https://www.gem.wiki/Daegu_Woodchip_Renewable_Energy_power_station,,
1.8.2024,South Korea,Daejae Energy power station,--,,,1.4,bioenergy: wood & other biomass (solids),operating,,,2014,,,,,Daejae Energy Co Ltd,,37.9161,127.0781,approximate,,,,,Eastern Asia,Asia,L100001019416,G100001021929,,,https://www.gem.wiki/Daejae_Energy_power_station,,
1.8.2024,South Korea,Dongu Energy power station,--,,,1.1,bioenergy: wood & other biomass (solids),operating,,,2017,,,,,Dongu Energy,,37.0158,126.9942,approximate,,,,,Eastern Asia,Asia,L100001019417,G100001021931,,,https://www.gem.wiki/Dongu_Energy_power_station,,
1.8.2024,South Korea,Enprotech power station,--,,,5,bioenergy: wood & other biomass (solids),operating,,,2019,,,,,Enprotech Co Ltd,,35.9221,,approximate,,,,,Eastern Asia,Asia,L100001019409,G100001021921,,,https://www.gem.wiki/Enprotech_power_station,,
18.7.2024,China,Fujian Fuding power station,1,福鼎市生活垃圾焚烧发电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2019,,,Fuding Environmental New Energy CO LTD,福鼎市环境新能源有限公司,,,27.276675,120.171909,exact,Diantou,Fuding City,Ningde,Fujian,Eastern Asia,Asia,L100001018940,G100001021269,,,https://www.gem.wiki/Fujian_Fuding_power_station,,
29.7.2024,China,Fujian Fuqing City power station,2,福清市生活垃圾焚烧发电厂,,6,bioenergy: refuse (municipal and industrial wastes),operating,,,2017,,,Hanlan (Fuqing) Solid Waste Treatment CO LTD,瀚蓝（福清）固废处理有限公司,,,25.678812,119.367107,exact,Longjiang Residential District,Fuqing City,Fuzhou,Fujian,Eastern Asia,Asia,L100001019196,G100001021653,,,https://www.gem.wiki/Fujian_Fuqing_City_power_station,,
29.7.2024,China,Fujian Fuqing City power station,1,福清市生活垃圾焚烧发电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2012,,,Hanlan (Fuqing) Solid Waste Treatment CO LTD,瀚蓝（福清）固废处理有限公司,,,25.678812,119.367107,exact,Longjiang Residential District,Fuqing City,Fuzhou,Fujian,Eastern Asia,Asia,L100001019196,G100001021651,,,https://www.gem.wiki/Fujian_Fuqing_City_power_station,,
29.7.2024,China,Fujian Fuqing City power station,3,福清市生活垃圾焚烧发电厂,,20,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",construction,,,,,,Hanlan (Fuqing) Solid Waste Treatment CO LTD,瀚蓝（福清）固废处理有限公司,,,25.678812,119.367107,exact,Longjiang Residential District,Fuqing City,Fuzhou,Fujian,Eastern Asia,Asia,L100001019196,G100001021654,,,https://www.gem.wiki/Fujian_Fuqing_City_power_station,,
22.7.2024,China,Fujian Hua'an power station,1,"华安县漳州北部片区垃圾焚烧发电项目, 漳州北部(华安)垃圾焚烧发电厂",,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Hanlan (Zhangzhou) Solid Waste Treatment CO LTD,瀚蓝（漳州）固废处理有限公司,,,24.662306,117.606577,exact,Fengshan,Hua'an,Zhangzhou,Fujian,Eastern Asia,Asia,L100001018984,G100001021336,,,https://www.gem.wiki/Fujian_Hua'an_power_station,,
30.7.2024,China,Fujian Hui'an power station,2,惠安垃圾焚烧发电厂,,9,bioenergy: refuse (municipal and industrial wastes),operating,,,2015,,,Hanlan (Hui'an) Solid Waste Treatment CO LTD,瀚蓝（惠安）固废处理有限公司,,,24.946801,118.849058,exact,Shanxia,Hui'an,Quanzhou,Fujian,Eastern Asia,Asia,L100001019304,G100001021792,,,https://www.gem.wiki/Fujian_Hui'an_power_station,,
30.7.2024,China,Fujian Hui'an power station,1,惠安垃圾焚烧发电厂,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2011,,,Hanlan (Hui'an) Solid Waste Treatment CO LTD,瀚蓝（惠安）固废处理有限公司,,,24.946801,118.849058,exact,Shanxia,Hui'an,Quanzhou,Fujian,Eastern Asia,Asia,L100001019304,G100001021791,,,https://www.gem.wiki/Fujian_Hui'an_power_station,,
5.8.2024,China,Fujian Minqing power station,1,闽清县生活垃圾焚烧发电厂,,6,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,Minqing Weiming Environmental Protection Energy CO LTD,闽清伟明环保能源有限公司,,,26.198882,118.818163,exact,Baizhang,Minqing,Fuzhou,Fujian,Eastern Asia,Asia,L100001019499,G100001022041,,,https://www.gem.wiki/Fujian_Minqing_power_station,,
15.7.2024,China,Fujian Nanping power station,1,南平垃圾焚烧发电厂,,9,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",operating,,,2018,,,Nanping Yanhong Environmental Protection Power CO LTD,南平延鸿环保电力有限公司,,,26.532514,118.282742,exact,Luxia,Yanping District,Nanping,Fujian,Eastern Asia,Asia,L100001018800,G100001021074,,,https://www.gem.wiki/Fujian_Nanping_power_station,,
6.8.2024,China,Fujian Shanghang power station,1,上杭县生活垃圾焚烧发电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2023,,,Shanghang Hongxin Energy Technology CO LTD,上杭红新能源科技有限公司,,,25.041794,116.449379,exact,Lincheng,Shanghang,Longyan,Fujian,Eastern Asia,Asia,L100001019539,G100001022098,,,https://www.gem.wiki/Fujian_Shanghang_power_station,,
3.7.2024,China,Fujian Wuping power station,1,福建省龙岩市武平县生活垃圾焚烧发电PPP项目,,7.5,bioenergy: refuse (municipal and industrial wastes),operating,,,2023,,,Changde Zhonglian Environmental Protection Power CO LTD,武平伟明环保能源有限公司,,,25.055712,116.136315,exact,Chengxiang,Wuping,Longyan,Fujian,Eastern Asia,Asia,L100001018403,G100001020534,,,https://www.gem.wiki/Fujian_Wuping_power_station,,
2.8.2024,China,Fujian Xiamen (Ruikeji) power station,2.Jan,瑞科际生活垃圾资源再生示范厂,,1,bioenergy: agricultural waste (biogas),operating,,,2022,,,Ruikeji Renewable Energy CO LTD,瑞科际再生能源股份有限公司,,,24.72324,118.273747,exact,Xinxu,Xiang'an District,Xiamen,Fujian,Eastern Asia,Asia,L100001019462,G100001021989,,,https://www.gem.wiki/Fujian_Xiamen_(Ruikeji)_power_station,,
2.8.2024,China,Fujian Xiamen (Ruikeji) power station,3.Jan,瑞科际生活垃圾资源再生示范厂,,1,bioenergy: agricultural waste (biogas),operating,,,2022,,,Ruikeji Renewable Energy CO LTD,瑞科际再生能源股份有限公司,,,24.72324,118.273747,exact,Xinxu,Xiang'an District,Xiamen,Fujian,Eastern Asia,Asia,L100001019462,G100001021990,,,https://www.gem.wiki/Fujian_Xiamen_(Ruikeji)_power_station,,
2.8.2024,China,Fujian Xiamen (Ruikeji) power station,1.Jan,瑞科际生活垃圾资源再生示范厂,,6,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,Ruikeji Renewable Energy CO LTD,瑞科际再生能源股份有限公司,,,24.72324,118.273747,exact,Xinxu,Xiang'an District,Xiamen,Fujian,Eastern Asia,Asia,L100001019462,G100001021988,,,https://www.gem.wiki/Fujian_Xiamen_(Ruikeji)_power_station,,
2.8.2024,China,Fujian Xiamen power station,1,厦门东部（翔安）垃圾焚烧发电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2012,,,Xiamen Environmental Energy Investment and Development CO LTD,厦门市环境能源投资发展有限公司,,,24.724117,118.276747,exact,Xinxu,Xiang'an District,Xiamen,Fujian,Eastern Asia,Asia,L100000201444,G100001021962,,,https://www.gem.wiki/Fujian_Xiamen_power_station,,
2.8.2024,China,Fujian Xiamen power station,1.Feb,厦门东部（翔安）垃圾焚烧发电厂,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Xiamen Environmental Energy Investment and Development CO LTD,厦门市环境能源投资发展有限公司,,,24.724117,118.276747,exact,Xinxu,Xiang'an District,Xiamen,Fujian,Eastern Asia,Asia,L100000201444,G100001021963,,,https://www.gem.wiki/Fujian_Xiamen_power_station,,
2.8.2024,China,Fujian Xiamen power station,2.Feb,厦门东部（翔安）垃圾焚烧发电厂,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Xiamen Environmental Energy Investment and Development CO LTD,厦门市环境能源投资发展有限公司,,,24.724117,118.276747,exact,Xinxu,Xiang'an District,Xiamen,Fujian,Eastern Asia,Asia,L100000201444,G100001021964,,,https://www.gem.wiki/Fujian_Xiamen_power_station,,
15.7.2024,China,Fujian Xianyou power station,1,仙游县垃圾处理（焚烧发电）厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2019,,,Xianyou Xinghong Environmental Protection Power CO LTD,仙游兴鸿环保电力有限公司,,,25.412823,118.643684,exact,Shufeng,Xianyou,Putian,Fujian,Eastern Asia,Asia,L100001018780,G100001021049,,,https://www.gem.wiki/Fujian_Xianyou_power_station,,
15.7.2024,China,Fujian Xianyou power station,2,仙游县垃圾处理（焚烧发电）厂,,12,bioenergy: refuse (municipal and industrial wastes),cancelled - inferred 4 y,,,,,,Xianyou Xinghong Environmental Protection Power CO LTD,仙游兴鸿环保电力有限公司,,,25.412823,118.643684,exact,Shufeng,Xianyou,Putian,Fujian,Eastern Asia,Asia,L100001018780,G100001021050,,,https://www.gem.wiki/Fujian_Xianyou_power_station,,
29.7.2024,China,Fujian Zhangzhou Bangshan power station,1.Jan,漳州蒲姜岭生活垃圾焚烧发电厂,,9,bioenergy: refuse (municipal and industrial wastes),operating,,,2014,,,Zhangzhou Environmental Renewable Energy CO LTD,漳州环境再生能源有限公司,,,24.469133,117.741661,exact,Bangshan,Longhai District,Zhangzhou,Fujian,Eastern Asia,Asia,L100001019250,G100001021718,,,https://www.gem.wiki/Fujian_Zhangzhou_Bangshan_power_station,,
29.7.2024,China,Fujian Zhangzhou Bangshan power station,2.Jan,漳州蒲姜岭生活垃圾焚烧发电厂,,9,bioenergy: refuse (municipal and industrial wastes),operating,,,2014,,,Zhangzhou Environmental Renewable Energy CO LTD,漳州环境再生能源有限公司,,,24.469133,117.741661,exact,Bangshan,Longhai District,Zhangzhou,Fujian,Eastern Asia,Asia,L100001019250,G100001021719,,,https://www.gem.wiki/Fujian_Zhangzhou_Bangshan_power_station,,
29.7.2024,China,Fujian Zhangzhou Bangshan power station,2,漳州蒲姜岭生活垃圾焚烧发电厂,,22,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Zhangzhou Environmental Renewable Energy CO LTD,漳州环境再生能源有限公司,,,24.469133,117.741661,exact,Bangshan,Longhai District,Zhangzhou,Fujian,Eastern Asia,Asia,L100001019250,G100001021720,,,https://www.gem.wiki/Fujian_Zhangzhou_Bangshan_power_station,,
24.6.2024,China,Gansu Gaolan power station,1.Jan,甘肃皋兰垃圾焚烧发电项目,兰州市中铺子生活垃圾焚烧发电项目,20,bioenergy: refuse (municipal and industrial wastes),operating,,,2016,,,Lanzhou Fengquan Environmental Protection Power,兰州丰泉环保电力有限公司,Jiangsu Yongying Environmental Protection Technology Co Ltd [100%],江苏永瀛环保科技有限公司,36.1484,103.7933,approximate,,Chengguan District,Lanzhou,Gansu,Eastern Asia,Asia,L100000201884,G100001018806,,,https://www.gem.wiki/Gansu_Gaolan_power_station,,
24.6.2024,China,Gansu Gaolan power station,2.Jan,甘肃皋兰垃圾焚烧发电项目,兰州市中铺子生活垃圾焚烧发电项目,20,bioenergy: refuse (municipal and industrial wastes),operating,,,2016,,,Lanzhou Fengquan Environmental Protection Power,兰州丰泉环保电力有限公司,Jiangsu Yongying Environmental Protection Technology Co Ltd [100%],江苏永瀛环保科技有限公司,36.1484,103.7933,approximate,,Chengguan District,Lanzhou,Gansu,Eastern Asia,Asia,L100000201884,G100001018807,,,https://www.gem.wiki/Gansu_Gaolan_power_station,,
7.8.2024,China,Gansu Jiuquan power station,1,酒泉海创生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Jiuquan Haichuang Environmental Protection Energy CO LTD,酒泉海创环保能源有限责任公司,,,39.685333,98.526537,exact,,Suzhou District,Jiuquan,Gansu,Eastern Asia,Asia,L100001019561,G100001022135,,,https://www.gem.wiki/Gansu_Jiuquan_power_station,,
26.7.2024,China,Gansu Lintao power station,1,临洮县光大生活垃圾焚烧发电项目,,9,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",operating,,,2021,,,Everbright Green Environmental Protection Urban and Rural Renewable Energy (Lintao) CO LTD,光大绿色环保城乡再生能源（临洮）有限公司,,,35.77723,103.709064,exact,Zhongpu,Lintao,Dingxi,Gansu,Eastern Asia,Asia,L100001019154,G100001021593,,,https://www.gem.wiki/Gansu_Lintao_power_station,,
8.8.2024,China,Gansu Qingyang Xifeng District power station,1,庆阳市生活垃圾焚烧发电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Qingyang Shengyuan Environmental Protection Power CO LTD,庆阳圣元环保电力有限公司,,,35.580599,107.601355,exact,Xiaojin,Xifeng District,Qingyang,Gansu,Eastern Asia,Asia,L100001019622,G100001022228,,,https://www.gem.wiki/Gansu_Qingyang_Xifeng_District_power_station,,
8.8.2024,China,Gansu Qingyang Xifeng District power station,2,庆阳市生活垃圾焚烧发电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,Qingyang Shengyuan Environmental Protection Power CO LTD,庆阳圣元环保电力有限公司,,,35.580599,107.601355,exact,Xiaojin,Xifeng District,Qingyang,Gansu,Eastern Asia,Asia,L100001019622,G100001022229,,,https://www.gem.wiki/Gansu_Qingyang_Xifeng_District_power_station,,
24.6.2024,China,Gansu Zhangye (West China Energy) power station,1.Jan,张掖市（华西能源）生活垃圾焚烧发电项目,,6,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,West China Energy Zhangye Biomass Power Generation CO LTD,华西能源张掖生物质发电有限公司,,,39.054218,100.496433,exact,,Ganzhou District,Zhangye,Gansu,Eastern Asia,Asia,L100001016853,G100001018808,,,https://www.gem.wiki/Gansu_Zhangye_(West_China_Energy)_power_station,,
24.6.2024,China,Gansu Zhangye (West China Energy) power station,2.Jan,张掖市（华西能源）生活垃圾焚烧发电项目,,6,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,West China Energy Zhangye Biomass Power Generation CO LTD,华西能源张掖生物质发电有限公司,,,39.054218,100.496433,exact,,Ganzhou District,Zhangye,Gansu,Eastern Asia,Asia,L100001016853,G100001018809,,,https://www.gem.wiki/Gansu_Zhangye_(West_China_Energy)_power_station,,
24.7.2024,India,GM Sugars power station,1,,GM Sugars Cogeneration Power Plant,18,bioenergy: agricultural waste (solids),operating,,,,,,GM Sugars and Energy,,GM Sugars and Energy Ltd,,12.97596752,77.57906728,approximate,,,,,Southern Asia,Asia,L100001019040,G100001021430,,,https://www.gem.wiki/GM_Sugars_power_station,,
15.7.2024,China,Guangdong Chao'an power station,1.Jan,"深能环保潮安能源生态园, 深能潮安垃圾焚烧发电厂, 潮州市潮安区垃圾焚烧发电厂项目",,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2018,,,Chaozhou Shenneng Environmental Protection CO LTD,潮州深能环保有限公司,,,23.488928,116.574726,exact,Shaxi,Chao'an District,Chaozhou,Guangdong,Eastern Asia,Asia,L100001018798,G100001021071,,,https://www.gem.wiki/Guangdong_Chao'an_power_station,,
15.7.2024,China,Guangdong Chao'an power station,2.Jan,"深能环保潮安能源生态园, 深能潮安垃圾焚烧发电厂, 潮州市潮安区垃圾焚烧发电厂项目",,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2018,,,Chaozhou Shenneng Environmental Protection CO LTD,潮州深能环保有限公司,,,23.488928,116.574726,exact,Shaxi,Chao'an District,Chaozhou,Guangdong,Eastern Asia,Asia,L100001018798,G100001021072,,,https://www.gem.wiki/Guangdong_Chao'an_power_station,,
16.7.2024,China,Guangdong Dongguan Houjie power station,1.Feb,厚街环保热电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2011,,,Dongguan Zhineng Renewable Resources Power Generation CO LTD,东莞市挚能再生资源发电有限公司,Shanghai Kaineng New Technology Engineering Co Ltd,上海开能新技术工程有限公司,22.898064,113.676344,exact,Houjie,N/A,Dongguan,Guangdong,Eastern Asia,Asia,L100001018805,G100001021081,,,https://www.gem.wiki/Guangdong_Dongguan_Houjie_power_station,,
16.7.2024,China,Guangdong Dongguan Houjie power station,2.Feb,厚街环保热电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2011,,,Dongguan Zhineng Renewable Resources Power Generation CO LTD,东莞市挚能再生资源发电有限公司,Shanghai Kaineng New Technology Engineering Co Ltd,上海开能新技术工程有限公司,22.898064,113.676344,exact,Houjie,N/A,Dongguan,Guangdong,Eastern Asia,Asia,L100001018805,G100001021082,,,https://www.gem.wiki/Guangdong_Dongguan_Houjie_power_station,,
17.7.2024,China,Guangdong Dongguan Nancheng District power station,3.Jan,东莞市区环保热电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2013,,,Dongguan Yuefeng Environmental Protection Power CO LTD,东莞粤丰环保电力有限公司,,,22.945705,113.763403,exact,Nancheng Residential District,N/A,Dongguan,Guangdong,Eastern Asia,Asia,L100001018873,G100001021178,,,https://www.gem.wiki/Guangdong_Dongguan_Nancheng_District_power_station,,
17.7.2024,China,Guangdong Dongguan Nancheng District power station,1.Jan,东莞市区环保热电厂,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2013,,,Dongguan Yuefeng Environmental Protection Power CO LTD,东莞粤丰环保电力有限公司,,,22.945705,113.763403,exact,Nancheng Residential District,N/A,Dongguan,Guangdong,Eastern Asia,Asia,L100001018873,G100001021176,,,https://www.gem.wiki/Guangdong_Dongguan_Nancheng_District_power_station,,
